文件名,编,分编,章,节,内容
清远市传统村落保护条例,,,,,第一条 为了加强传统村落的保护和利用保持传统村落风貌弘扬优秀传统文化推进美丽乡村建设促进乡村振兴根据《中华人民共和国城乡规划法》《中华人民共和国乡村振兴促进法》等法律、法规结合本市实际制定本条例。
清远市传统村落保护条例,,,,,第二条 本市行政区域内传统村落的保护和利用适用本条例。本条例所称传统村落是指形成较早拥有较丰富的物质形态和非物质形态文化遗产具有较高历史、文化、科学、艺术、社会、经济、生态等价值能较完整体现传统风貌或者地域文化特色并列入中国传统村落、广东省传统村落或者清远市传统村落名录的行政村或者自然村。传统村落保护范围内涉及文物、非物质文化遗产、历史文化名城名镇名村、历史建筑、古树名木保护、地名文化遗产的依照相关法律、法规的规定执行。
清远市传统村落保护条例,,,,,第三条 市、县市、区人民政府应当加强对传统村落保护和利用工作的领导将传统村落保护和利用纳入国民经济和社会发展规划、国土空间规划建立工作协调机制统筹推进传统村落保护和利用各项工作。传统村落所在地乡镇人民政府、街道办事处负责本行政区域内传统村落保护和利用的具体工作参与传统村落保护发展规划编制并组织实施依法劝阻、制止违反传统村落保护发展规划的行为指导村居民委员会配合做好相关工作。
清远市传统村落保护条例,,,,,第四条 市、县市、区人民政府住房城乡建设主管部门负责传统村落保护和利用工作的指导、协调、监督和管理。市、县市、区人民政府文化广电旅游体育主管部门负责将传统村落保护和利用工作纳入本级旅游发展规划加强对传统村落内的文物、非物质文化遗产等保护工作的监督、管理和指导。市、县市、区人民政府发展改革、公安、民政、财政、人力资源社会保障、自然资源、生态环境、交通运输、农业农村、应急管理、城市管理综合执法、林业、民族宗教、消防救援等有关部门按照各自职责做好传统村落保护和利用相关工作。
清远市传统村落保护条例,,,,,第五条 传统村落所在地村居民委员会应当协助政府及有关部门开展相关工作组织、引导村居民参与传统村落保护和利用发挥村规民约、居民公约在传统村落保护和利用中的作用。
清远市传统村落保护条例,,,,,第六条 中国传统村落、广东省传统村落的申报、认定和退出按照国家和省的有关规定执行。市人民政府应当建立清远市传统村落名录对传统村落进行保护和利用。清远市传统村落的具体申报和认定办法由市人民政府另行制定并向社会公布。
清远市传统村落保护条例,,,,,第七条 传统村落所在地县市、区人民政府应当自传统村落名录公布之日起两年内组织编制传统村落保护发展规划经市人民政府住房城乡建设主管部门技术审查后报市人民政府批准。
清远市传统村落保护条例,,,,,第八条 县市、区人民政府应当在传统村落主要出入口设立传统村落保护标志牌在重点场所对该传统村落主要历史遗存、非物质文化遗产进行宣传介绍。任何单位和个人不得擅自设置、移动、涂改或者损毁传统村落保护标志牌。
清远市传统村落保护条例,,,,,第九条 根据传统村落不同地段的保护和利用现状将传统村落保护范围划分为核心保护范围和建设控制地带实行分区保护。
清远市传统村落保护条例,,,,,第十条 在传统村落核心保护范围内进行新建、扩建、修缮建构筑物设置标识、户外广告等活动的应当符合传统村落保护发展规划要求保持体量、风格、色彩、高度等与传统村落整体风貌相协调。在传统村落建设控制地带内进行新建、扩建、修缮建构筑物等活动的应当符合传统村落保护发展规划要求与传统村落核心保护范围风貌相协调。对已经存在的与传统村落风貌不协调的建构筑物可以依法与建构筑物所有权人采取置换、补偿等方式协商一致后予以改造或者拆除。
清远市传统村落保护条例,,,,,第十一条 传统风貌建筑实行保护名录制度具体认定和管理办法由市人民政府另行制定并向社会公布。
