文件名,编,分编,章,节,内容
镇江市金山焦山北固山南山风景名胜区保护条例,,,第一章 总则,,第一条 为了加强对金山焦山北固山南山风景名胜区的管理有效保护和合理开发利用风景名胜资源根据国务院《风景名胜区条例》、《江苏省风景名胜区管理条例》和有关法律、法规结合本市实际制定本条例。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第一章 总则,,第二条 金山焦山北固山南山风景名胜区以下简称三山南山风景区的规划、保护、建设、利用和管理适用本条例。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第一章 总则,,第三条 三山南山风景区的范围以国务院批准的三山风景名胜区总体规划和省人民政府批准的南山风景名胜区总体规划确定的范围为准。风景名胜区、风景名胜区核心景区、风景名胜区外围保护地带的范围依据风景区总体规划划定并设立界标向社会公布。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第一章 总则,,第四条 市人民政府设立的三山南山风景区管理机构负责三山南山风景区的保护、利用和统一管理工作所需经费列入本级年度财政预算。有关部门按照各自职责共同做好三山南山风景区的保护、监督和管理工作。市人民政府应当建立协调机制对三山南山风景区规划、保护、建设、利用和管理过程中需要协商解决的事项进行协调。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第一章 总则,,第五条 任何单位和个人有保护三山南山风景区名胜资源和设施的义务有权制止、举报破坏风景名胜资源和设施的行为。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第一章 总则,,第六条 市人民政府应当建立生态补偿机制对为保护风景名胜资源受到限制开发的地区给予补偿。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第七条 三山南山风景区规划的编制和审批按照国务院《风景名胜区条例》、《江苏省风景名胜区管理条例》的规定执行。确需调整或者修改的应当报原审批机关批准。三山南山风景区管理机构应当依法将批准的三山南山风景区规划向社会公布任何组织和个人有权查阅。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第八条 三山南山风景区管理机构应当参与涉及三山南山风景区范围和外围保护地带的详细规划、专项规划编制的会审以及外围保护地带内新建、改建和扩建项目的会审。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第九条 市人民政府应当组织三山南山风景区管理机构和有关部门根据三山南山风景区总体规划、详细规划制定三山南山风景区工矿企业、村庄等搬迁、改造实施计划。三山南山风景区管理机构应当按照三山南山风景区规划编制景点和基础设施年度建设计划报市人民政府批准后组织实施。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第十条 在三山南山风景区和外围保护地带内不得建设破坏视线走廊和景观、污染环境、妨碍游览的建筑物、构筑物及其他设施。在核心景区内不得建设宾馆、招待所、培训中心、疗养院、度假村以及与风景名胜资源保护无关的建筑物、构筑物和其他设施已经建设的应当按照三山南山风景区规划逐步迁出。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第十一条 三山南山风景区管理机构应当依法建立健全风景名胜资源保护的各项管理制度。三山南山风景区管理机构和负有管理、监督职责的有关部门及其工作人员不得将规划、管理和监督等行政管理职能委托给企业或者个人行使。任何单位和个人应当遵守三山南山风景区的管理规定不得破坏风景名胜资源。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第十二条 三山南山风景区管理机构和有关部门对风景名胜资源按下列要求进行保护案划定保护范围设立保护标志落实保护措施制定保护方案位订立护林公约划定护林责任区配备护林员。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第十三条 任何单位和个人不得擅自取用三山南山风景区内的地表水或者地下水不得占用、围圈、填埋、堵截三山南山风景区水体、水面。因景观保护、利用需要取用地表水、地下水或者利用水体、水面的应当经三山南山风景区管理机构审核并由水行政主管部门组织听证、论证广泛征求意见后依照有关法律、法规的规定报有关部门批准。环境保护部门应当监测金山湖、回龙水库、珍珠湖、运粮河及相关水体水质定期发布监测情况。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第十四条 在三山南山风景区内禁止下列行为修坟立碑等破坏景观、植被和地形地貌的活动物品的设施的物品圾、枯枝落叶等毒鱼、电鱼等果香点烛
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第十五条 在三山南山风景区内从事本条例第十条、第十四条禁止范围以外的建设活动应当经三山南山风景区管理机构审核后依照有关法律、法规的规定办理审批手续。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第十六条 在三山南山风景区内进行下列活动应当经三山南山风景区管理机构审核后依照有关法律、法规的规定办理审批手续
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第十七条 在三山南山风景区内因项目建设、林相改造、抚育、更新等原因需要采伐林木、占用绿地的应当经三山南山风景区管理机构审核后依照有关法律、法规的规定办理审批手续。因教学、科研需要采集物种标本的应当经三山南山风景区管理机构同意在指定地点限量采集。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第二章 规划、保护与建设,,第十八条 在三山南山风景区内进行建设活动的施工单位和个人应当服从三山南山风景区管理机构和有关部门的监督管理采取措施保护周围景物、水体、野生动植物资源和地形地貌及公共设施确保安全。施工单位和个人应当遵守环境保护和建筑工程绿色施工有关规定采取防尘降噪等措施施工结束后应当及时清理场地恢复环境原貌。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第三章 利用和管理,,第十九条 三山南山风景区管理机构应当按照三山南山风景区总体规划和详细规划的要求合理利用风景名胜资源培育文化旅游产业建设智慧景区发挥综合效益。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第三章 利用和管理,,第二十条 进入三山南山风景区的门票由三山南山风景区管理机构负责出售。利用风景名胜资源从事经营活动的经营者应当按照规定缴纳风景名胜资源有偿使用费。门票收入和资源有偿使用费实行收支两条线管理其具体管理办法由市人民政府制定。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第三章 利用和管理,,第二十一条 三山南山风景区管理机构应当做好下列安全防范工作路标、安全警示、文明旅游等标牌禁止超过允许容量接纳游客应急预案定期开展应急演练明确救助机构和救助人员职责督促有关单位建立健全安全生产制度接受有关部门的监督检查火灾事故确保人文建筑不受损毁。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第三章 利用和管理,,第二十二条 三山南山风景区管理机构应当根据三山南山风景区的规划、承载能力和游客需要合理布局经营服务网点。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第三章 利用和管理,,第二十三条 在三山南山风景区内从事观光游览的车辆、船舶等交通营运工具应当依法取得有关部门的许可使用清洁能源保持车体、船体清洁。游览车辆运行路线和停靠站点、船舶航线和停靠码头的划定或者指定由三山南山风景区管理机构会同有关部门审核后依据有关法律、法规的规定办理。从事观光游览服务的车辆、船舶等交通营运工具应当依照规定线路行驶并在规定地点停靠。机动货车、工程车等重型车辆因建设需要进入景区的应当达到密闭化运输要求。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第三章 利用和管理,,第二十四条 公安交通管理部门应当根据游览需要和客流量会同三山南山风景区管理机构适时对机动车、非机动车采取限制通行、禁止通行等措施设定临时停车区域并提前向社会预警、公告。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第三章 利用和管理,,第二十五条 由三山南山风景区管理机构审核的事项应当符合以下要求型、色彩等应当与周围景观和环境相协调
镇江市金山焦山北固山南山风景名胜区保护条例,,,第三章 利用和管理,,第二十六条 三山南山风景区内宗教活动场所管理依照国务院《宗教事务条例》、《江苏省宗教事务条例》等规定执行。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第四章 法律责任,,第二十七条 违反本条例规定有下列行为之一的由三山南山风景区管理机构责令停止违法行为、恢复原状或者限期拆除没收违法所得并处五十万元以上一百万元以下罚款观、植被、地形地貌的活动的性、毒害性、腐蚀性物品的设施的度假村以及与风景名胜资源保护无关的建筑物、构筑物和其他设施的。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第四章 法律责任,,第二十八条 违反本条例规定有下列行为之一的由三山南山风景区管理机构责令停止违法行为、限期恢复原状或者采取其他补救措施并按照以下规定处罚动的没收违法所得并处一千元以上一万元以下罚款的物品的处五十元罚款二十元以上五十元以下罚款百元以上五千元以下罚款焚烧垃圾、枯枝落叶等废弃物的处五十元以上二百元以下罚款。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第四章 法律责任,,第二十九条 违反本条例规定有下列行为之一的由三山南山风景区管理机构责令停止违法行为并按照以下规定处罚捕捞物和违法所得并处二百元以上一千元以下罚款果的处五十元以上五百元以下罚款百元以下罚款以下罚款情节严重的处五千元以上五万元以下罚款点烛的处五十元罚款。
镇江市金山焦山北固山南山风景名胜区保护条例,,,第四章 法律责任,,第三十条 故意损坏文物、名胜古迹的以炸鱼、毒鱼、电鱼等破坏渔业资源方法进行捕捞的按照有关法律、法规的规定予以处罚。
