文件名,编,分编,章,节,内容
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第一条 为了预防和治理水土流失保护和合理利用水土资源减轻水、旱灾害改善生态环境保障经济社会可持续发展根据《中华人民共和国水土保持法》结合本自治区实际制定本办法。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第二条 县级以上人民政府应当加强对水土保持工作的统一领导建立和完善水土保持协调机制。在水土流失重点预防区和重点治理区县级以上人民政府应当将水土保持工作纳入下一级人民政府的年度目标考核。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第三条 县级以上人民政府水行政主管部门主管本行政区域的水土保持工作。县级以上人民政府发展改革、工业和信息化、财政、国土资源、环境保护、住房和城乡建设、交通运输、农业、林业等部门按照各自职责做好有关水土流失预防和治理工作。乡镇人民政府应当加强本行政区域的水土保持工作。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第四条 自治区人民政府水行政主管部门应当每五年组织一次对本行政区域内水土流失的分布、类型、面积、危害、变化趋势以及防治等进行调查并向社会公告调查结果公告前应当将调查结果报国务院水行政主管部门备案。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第五条 县级以上人民政府应当依据水土流失调查结果将下列水土流失潜在危险较大的区域划定为水土流失重点预防区并向社会公告划范围文物保护单位的保护范围上陡坡地全、生态安全或者人类生产生活有重大影响的生态较为脆弱或者敏感的其他区域。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第六条 县级以上人民政府应当依据水土流失调查结果将下列水土流失严重的区域划定为水土流失重点治理区并向社会公告其他区域。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第七条 有关基础设施建设、城镇建设、公共服务设施建设、旅游开发、水利水电开发、矿产资源开发、经济开发区工业园区建设等方面的规划在实施过程中可能造成水土流失的规划的组织编制机关应当在规划中提出水土流失预防和治理的对策和措施并在规划报请审批前征求本级人民政府水行政主管部门的意见。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第八条 各级人民政府应当加强对取土、挖砂、采石等活动的管理统筹规划取土、挖砂、采石地点规范取土、挖砂、采石等行为预防和减轻水土流失。县级以上人民政府应当组织国土资源、水利等行政主管部门划定并公告崩塌、滑坡危险区和泥石流易发区的范围。禁止在崩塌、滑坡危险区和泥石流易发区从事取土、挖砂、采石等可能造成水土流失的活动。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第九条 禁止在二十五度以上陡坡地开垦种植农作物。在二十五度以上陡坡地种植经济林的县级以上人民政府农业、林业等行政主管部门应当指导种植者科学选择树种、种植方式和抚育措施合理确定规模采取修建截水沟、蓄水池、排水沟、等高水平条带、边坡种草、梯地、水平台地或者横垄种植法等水土保持措施尽量保留原有植被防止造成水土流失。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第十条 在二十五度以下、五度以上的荒坡地开垦种植农作物应当采取修建水平梯田、坡面水系整治、蓄水保土耕作等水土保持措施。在二十五度以下、五度以上水土流失严重的坡地上整地造林和种植农作物应当因地制宜采取修建水平梯田、水平台地、鱼鳞坑竹节水平沟和等高水平条带等水土保持措施。在原有植被条件好、水土流失轻微的五度以上的坡地上整地造林应当尽量保留原有植被并采取相应的水土保持措施。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第十一条 在山区、丘陵区以及水土保持规划确定的容易发生水土流失的其他区域开办可能造成水土流失的生产建设项目生产建设单位应当在项目环境影响评价编制阶段编制水土保持方案报县级以上人民政府水行政主管部门审批并按照经批准的水土保持方案采取水土流失预防和治理措施。生产建设单位没有能力编制水土保持方案的应当委托具备相应技术条件的机构编制。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第十二条 生产建设单位在生产建设活动中造成水土流失的应当采取措施及时治理并承担发生的治理费用。在山区、丘陵区以及水土保持规划确定的容易发生水土流失的其他区域开办生产建设项目或者从事其他生产建设活动造成水土流失扰动地表、损坏地貌植被损坏水土保持设施不能恢复原有水土保持功能的应当按照国家和自治区的规定缴纳水土保持补偿费专项用于水土流失预防和治理。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第十三条 生产建设单位在生产建设过程中应当采取截排水沟、沉沙池、拦挡、苫盖、洒水等临时防护措施对废弃的砂、石、土、矸石、尾矿、废渣等存放地应当采取拦挡、坡面防护、防洪排导等措施对连续堆放期超过一年的应当分期分块采用植被或者复耕措施防止水土流失。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第十四条 自治区人民政府水行政主管部门应当科学规划水土保持监测站布局建立健全水土保持监测体系对水土流失进行动态监测。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第十五条 自治区人民政府水行政主管部门应当根据水土保持监测情况每五年对水土流失事项进行公告。对特定区域、对象的监测可以适时发布公告。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第十六条 违反本办法第八条第三款规定在崩塌、滑坡危险区或者泥石流易发区从事取土、挖砂、采石等可能造成水土流失的活动的由县级以上人民政府水行政主管部门责令停止违法行为有违法所得的没收违法所得并按照下列规定予以处罚罚款十立方米以上五十立方米以下的处一千元以上五千元以下的罚款五十立方米以上的处五千元以上一万元以下的罚款罚款十立方米以上五十立方米以下的处二万元以上十万元以下的罚款五十立方米以上的处十万元以上二十万元以下的罚款。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第十七条 违反本办法规定的行为法律法规已有法律责任规定的从其规定。
广西壮族自治区实施《中华人民共和国水土保持法》办法,,,,,第十八条 本办法自 2014 年 10 月 1 日起施行。
